id,name,type,source,price,length_m,width_m,tonnage,build_year,engine_hours,engine_power_hp,engine_make,generator_kva,bow_thruster_hp,fuel_tank_liters,num_holds,hull_type,clearance_height_m,cargo_capacity_m3,double_hull,has_bow_thruster,engine_revision_year,certificate_valid,price_per_meter,price_per_ton,vessel_age,days_on_market,is_outlier,canonical_vessel_id
8d3b256f-0889-45d0-948e-1d520a4f05fa,Esmee,Motorvrachtschip,gtsschepen,1295000.0,104.75,9.5,2291.0,1972.0,22500.0,1015.0,Caterpillar,42.5,450.0,26000.0,1.0,welded,5.3,2500.0,True,True,2024.0,True,12362.77,565.26,54.0,122,False,
8df7f0dc-1afa-4da6-aa2c-713b3a7afdef,Vertrouwen,Motorvrachtschip,gtsschepen,260000.0,73.0,7.06,946.0,1947.0,36500.0,862.0,Mitsubishi,35.0,320.0,15000.0,2.0,welded,5.3,1400.0,False,True,2022.0,True,3561.64,274.84,79.0,122,False,
8e002699-cc4f-41fc-a1db-019bbdad28dc,Galypsos,Tankschip,rensendriessen,4000000.0,134.79,11.45,3594.0,1999.0,49588.0,2778.0,W6L,,400.0,,,,,,,True,2024.0,True,29675.79,1112.97,27.0,3,False,
8e4bdb6f-6eb1-4457-8977-460f327f60e7,Saffira,Tankschip,pcshipbrokers,1300000.0,85.97,9.48,1495.0,1971.0,23508.0,1217.0,Caterpillar,266.0,,20300.0,,welded,4.6,,,,,True,15121.55,869.57,55.0,108,False,
8fe8338e-1790-4f32-839f-869e20ca9c78,Ronaris,Motorvrachtschip,gtsschepen,375000.0,80.17,8.22,1132.0,1959.0,,525.0,MWM,15.0,350.0,20000.0,2.0,welded,4.9,1650.0,,True,2021.0,True,4677.56,331.27,67.0,10,False,
9065ea25-1524-4358-8920-0c5cb32aba1f,Storm (donau),,gsk,200000.0,69.96,7.25,1038.0,1964.0,,,,,,,,,,,,,,,2858.78,192.68,62.0,122,False,
90c10d8b-3bef-40e6-ac58-cdedc1bd70d2,Integro,Motorvrachtschip,pcshipbrokers,725000.0,80.0,9.5,1400.0,1968.0,34100.0,1160.0,MTU,,285.0,18000.0,,welded,5.2,1484.0,,True,,True,9062.5,517.86,58.0,122,False,
9206c407-583d-490b-9d0c-d03b8bc9fadf,Hermina & Hermina I,Koppelverband,rensendriessen,3600000.0,110.0,11.4,2410.0,1994.0,24832.0,1825.0,Cummins,65.0,600.0,55000.0,,,,,,True,,True,32727.27,1493.78,32.0,122,False,
92a49476-2561-4b24-b2d8-d7e6d15b8299,Amata,Beunschip,gtsschepen,125000.0,63.0,7.05,767.0,1949.0,,650.0,Mitsubishi,20.0,270.0,,2.0,mixed,6.0,500.0,True,True,,True,1984.13,162.97,77.0,122,False,
92c4a1ff-e325-4d4b-a657-e1f869cab3a0,Naxos ,Motorvrachtschip,pcshipbrokers,220000.0,60.49,6.65,713.0,1964.0,34000.0,,Scania,,,14000.0,,,5.45,1075.0,,,2018.0,False,3636.96,308.56,62.0,122,False,
935b40fc-ebe1-4a9e-b94c-7c72252f7e44,Silencio,Motorvrachtschip,pcshipbrokers,595000.0,85.0,8.2,1400.0,1954.0,20000.0,750.0,Volvo,27.0,230.0,35500.0,,riveted,5.33,1900.0,,True,,True,7000.0,425.0,72.0,52,False,
93abd22b-d4ad-4f0a-b636-6c1c1834280c,Vitesse,Motorvrachtschip,gtsschepen,180000.0,63.44,6.35,619.0,1959.0,21761.0,510.0,Volvo Penta,17.5,165.0,9200.0,2.0,welded,5.2,975.0,False,True,2020.0,True,2837.33,290.79,67.0,122,False,
93e2fa1d-f060-4bfb-a3c1-cd7d79d499c1,Taz ii,Koppelverband,gsk,800000.0,80.0,12.54,3300.522,1987.0,,,,,,,1.0,,,4000.0,,True,,False,10000.0,242.39,39.0,122,False,
93e4d534-b9c3-4e71-80fa-9fdedb45e443,Petite fleur,Motorvrachtschip,gsk,1995000.0,110.0,10.5,2385.0,1988.0,55000.0,1520.0,Caterpillar,65.0,320.0,,2.0,welded,6.2,3300.0,False,True,,True,18136.36,836.48,38.0,122,False,
9415b257-46df-4fa2-8d01-a5a732da7960,Labiata,Duw/Sleepboot,gtsschepen,280000.0,23.33,6.2,30.0,1955.0,,680.0,Deutz,25.0,,9000.0,,welded,7.0,,,,2019.0,True,12001.71,9333.33,71.0,122,False,
9423f7f3-667b-4847-b3d8-65f382466475,Carco Grup 1,Duwbak,gtsschepen,650000.0,84.95,11.4,3109.0,1974.0,,,,,360.0,,,,,,,True,,True,7651.56,209.07,52.0,122,False,
955c352d-5293-428f-9678-417dcd58348d,Celeste,Motorvrachtschip,pcshipbrokers,2995000.0,105.0,11.45,3047.0,2004.0,65090.0,1521.0,Caterpillar,60.0,534.0,71100.0,,welded,6.1,3500.0,,True,,True,28523.81,982.93,22.0,122,False,
95f46d42-cf10-42eb-935d-188e0d271de9,Tyda-Kyra,Motorvrachtschip,pcshipbrokers,3695000.0,135.0,11.45,4202.0,2008.0,,,,,,,,,,,,,,,27370.37,879.34,18.0,122,False,
95fdc211-5a79-434e-b5e5-cc69ce28dcec,Franca,Motorvrachtschip,gsk,1500000.0,105.0,9.6,2164.0,1972.0,,1400.0,Cummins,41.0,,,,welded,5.1,2335.0,True,True,,,14285.71,693.16,54.0,122,False,
96119d66-4b5a-4b56-a2d5-07b7f06755ea,Libel,Motorvrachtschip,pcshipbrokers,695000.0,80.92,8.24,1235.0,1964.0,16724.0,862.0,Mitsubishi,27.0,,23500.0,,riveted,5.2,2000.0,,,,True,8588.73,562.75,62.0,108,False,
96353a65-8b3a-40c9-8f9b-2f37e1c98e78,Nova Spes,Motorvrachtschip,gtsschepen,250000.0,57.8,6.63,680.0,1965.0,13714.0,379.0,MAN,14.5,270.0,5800.0,1.0,welded,4.85,1050.0,False,True,,True,4325.26,367.65,61.0,52,False,
966976ba-5b22-4460-a6d9-16e7aae532fd,Indigo ii,,gsk,2950000.0,110.0,11.45,3009.0,2005.0,,,,,,,,,,,,,,,26818.18,980.39,21.0,122,False,
96992c07-398f-46d0-b09d-7f9c02637417,Ilse-Marie,Beunschip,gtsschepen,480000.0,69.3,8.24,994.0,1965.0,,600.0,Deutz,24.0,380.0,7800.0,2.0,welded,5.7,600.0,True,True,2019.0,True,6926.41,482.9,61.0,122,False,
97e269c4-312c-44ba-a063-8fe1c4f94394,Hasta la Vista,Motorvrachtschip,gsk,650000.0,80.0,9.27,1352.0,1971.0,29760.0,1380.0,Mitsubishi,30.0,250.0,,1.0,welded,5.6,1700.0,,True,,True,8125.0,480.77,55.0,66,False,
980eb5ab-4499-428f-9961-10d235c035bb,Svad 1,Motorvrachtschip,gtsschepen,235000.0,73.45,8.12,1101.0,1939.0,40000.0,800.0,MTU,,360.0,20000.0,2.0,riveted,6.1,1300.0,False,True,,True,3199.46,213.44,87.0,122,False,
98fd7abb-68eb-4e26-9391-fecde6e7710c,Sus en zo,Beunschip,pcshipbrokers,830000.0,69.99,8.94,1215.0,1961.0,5600.0,,Volvo Penta,34.0,195.0,10000.0,,riveted,,,,True,,True,11858.84,683.13,65.0,122,False,
9a0d2c87-552f-4034-bb00-c1818410d328,Marpie,Tankschip,gtsschepen,325000.0,29.92,5.47,149.0,1958.0,,380.0,MAN,71.5,140.0,,4.0,welded,,170.0,,True,,True,10862.3,2181.21,68.0,17,False,
9ace9ecd-fd7c-4e59-99ca-5bd1969774e9,Folio 3414,Duwbak,gtsschepen,440000.0,76.5,11.4,2757.0,1993.0,,,,,,,1.0,welded,,2730.0,True,,,True,5751.63,159.59,33.0,122,False,
9b9bfe61-52b6-481a-89ae-99eccc6f09b6,Replay,Motorvrachtschip,gsk,1050000.0,86.0,9.53,1443.0,1956.0,28000.0,650.0,Volvo Penta,34.0,510.0,,2.0,,6.6,2200.0,False,True,,False,12209.3,727.65,70.0,122,False,
9c60dd46-a1ab-48d9-a878-caae243c1022,Maasdam,Motorvrachtschip,gsk,1650000.0,101.9,9.49,2352.0,1977.0,6789.0,1200.0,Caterpillar,60.0,400.0,,2.0,welded,5.5,2550.0,True,True,,True,16192.35,701.53,49.0,122,False,
9e38f66c-87f7-4a96-b10b-d45f92603d3b,The-An I,Motorvrachtschip,gtsschepen,145000.0,63.0,6.67,762.0,1963.0,23000.0,400.0,Volvo Penta,16.25,120.0,7500.0,2.0,mixed,,1075.0,False,True,,True,2301.59,190.29,63.0,10,False,
9e3fab93-2ac1-454d-a816-c0599f994e66,Consensus,Motorvrachtschip,pcshipbrokers,595000.0,79.95,8.2,1067.0,1957.0,11500.0,705.0,Mitsubishi,35.0,315.0,10000.0,,riveted,4.15,1650.0,,True,,True,7442.15,557.64,69.0,122,False,
9f26f2f3-4ad0-45c0-91dc-d528ee4913f4,Fury,Motorvrachtschip,gsk,150000.0,47.0,5.11,437.0,1962.0,25000.0,450.0,Volvo,22.0,180.0,,2.0,,4.9,600.0,,True,,True,3191.49,343.25,64.0,122,False,
9f8eb5c5-f1b5-431e-bc5f-57007c17864e,Nijverheid,Beunschip,pcshipbrokers,1250000.0,86.0,9.46,1707.0,1954.0,,,,,,,,,,,,,,,14534.88,732.28,72.0,122,False,
a0315802-4c04-4cfe-819f-aaa738c4406f,Amice,Motorvrachtschip,rensendriessen,4750000.0,135.0,11.45,3804.0,2008.0,60012.0,1015.0,Caterpillar,75.0,608.0,55000.0,,,,,,True,2023.0,True,35185.19,1248.69,18.0,122,False,
a0e25681-a11c-4a1e-ab3d-a1193fafbc2b,Je-pa,Motorvrachtschip,gsk,525000.0,80.0,9.0,1351.118,1956.0,9450.0,500.0,Volvo Penta,49.0,370.0,,1.0,welded,6.6,1850.0,False,True,,True,6562.5,388.57,70.0,108,False,
a20f960c-eb38-4da5-9754-d738eaa4eaa1,Credo,Motorvrachtschip,gsk,650000.0,85.84,9.5,1499.0,1957.0,,,,,,,,,,,,,,,7572.23,433.62,69.0,122,False,
a26967b8-9981-4ec6-9400-49dbb87b32ea,Porthos,Motorvrachtschip,pcshipbrokers,2400000.0,84.77,9.6,1500.0,2011.0,20000.0,750.0,Volvo Penta,72.0,405.0,32600.0,,welded,4.9,2078.0,True,True,,True,28311.9,1600.0,15.0,122,True,
a34bcbbc-e959-4675-89c9-079ef823578d,Antwerp,Tankschip,rensendriessen,3595000.0,110.0,11.45,2825.0,2005.0,39289.0,1801.0,ABC,498.0,600.0,51000.0,,,,,,True,,True,32681.82,1272.57,21.0,122,False,
a3d1c66c-6ccb-4a1c-a4b2-31b3d56b8f84,Hybrid,Motorvrachtschip,pcshipbrokers,1295000.0,109.92,10.5,2588.0,1985.0,23500.0,1200.0,Deutz,45.0,259.7,26000.0,,,5.2,2700.0,True,True,,True,11781.3,500.39,41.0,122,False,
a43d5c5f-e38a-4c78-8389-4023b1db93f0,Dolfijn,Overige,gtsschepen,82500.0,19.2,5.6,45.0,1992.0,12474.0,360.0,Scania,,,3000.0,,welded,,,,,,True,4296.88,1833.33,34.0,122,False,
a464320d-7ff3-4a80-9bf0-e6ac1d11dc30,Vivo,Motorvrachtschip,gsk,145000.0,60.0,6.64,638.0,1962.0,35269.0,253.0,John Deere,30.0,250.0,,2.0,welded,,1000.0,,True,,False,2416.67,227.27,64.0,122,False,
a4994868-591c-4c47-99a8-17568b0cdd74,Liverpool,Tankschip,galle,2795000.0,85.75,9.55,1475.868,2000.0,,,,,,,,,4.72,1721.0,,,,,32594.75,1893.8,26.0,2,False,
a4e0f7cd-2a4e-4eb3-8425-a1c4c11e3009,Korundis,Tankschip,pcshipbrokers,995000.0,69.99,7.5,975.0,1989.0,17240.0,611.8,Mitsubishi,30.0,220.0,22000.0,,,5.3,,,True,,True,14216.32,1020.51,37.0,122,False,
a5ef9e0e-5fc2-4b08-a8a7-df382806b0f8,Octopussy,Motorvrachtschip,gsk,1650000.0,104.0,9.5,2211.0,1981.0,,1227.0,Caterpillar,34.0,360.0,,2.0,welded,6.3,3100.0,,True,2019.0,,15865.38,746.27,45.0,122,False,
a6463043-99a2-4b8f-8dc9-ea72ef4aba43,GRETE-MARIE,Tankschip,rensendriessen,2950000.0,85.9,9.46,,,,,,,,,,,,,,,,,34342.26,,,115,False,
a688bd4f-7908-461a-a651-a16d6fdd86d8,Mira Vita,Motorvrachtschip,gtsschepen,450000.0,84.88,8.27,1148.0,1958.0,54396.0,940.0,Cummins,28.0,230.0,12000.0,2.0,welded,,1550.0,False,True,2023.0,False,5301.6,391.99,68.0,122,False,
a7c59521-72e1-4acc-ac63-7a058f748df3,Zwarte Zee,Motorvrachtschip,gtsschepen,395000.0,80.14,8.21,1128.0,,29990.0,953.0,Mitsubishi,20.0,320.0,20000.0,2.0,mixed,4.87,1550.0,False,True,,True,4928.87,350.18,,2,False,
a7f53126-4f29-4596-8864-d11a98942d8d,Misonda,,gsk,445000.0,84.95,8.2,1147.0,1955.0,,,,,,,,,,,,,,,5238.38,387.97,71.0,122,False,
a8de9ec9-e3b2-43ba-83ba-f612059b7ce6,Shalona,Motorvrachtschip,gtsschepen,995000.0,85.02,9.53,1690.0,1972.0,72485.0,1200.0,Cummins,35.0,480.0,38000.0,1.0,welded,5.52,1800.0,True,True,2024.0,True,11703.13,588.76,54.0,122,False,
a967e5bf-eb3a-4327-92c5-494f3e7a8ecc,Orlando,Motorvrachtschip,pcshipbrokers,695000.0,80.0,8.2,1143.0,1958.0,,,,,,,,,,,,,,,8687.5,608.05,68.0,122,False,
aa11f546-0978-4626-a2f3-6f7c48149fea,Navigar 7,Duw/Sleepboot,gsk,99000.0,14.14,8.17,,1966.0,,150.0,2 x DMW ,,,,,,,,,,,False,7001.41,,60.0,122,False,
aa202350-ef62-4e0c-b1e1-f98e4ddb0422,Miryana,Motorvrachtschip,pcshipbrokers,2495000.0,105.0,11.4,2800.0,1994.0,46000.0,,MTU,60.0,,60000.0,,,5.8,3400.0,True,,,True,23761.9,891.07,32.0,122,False,
aa849a56-96d7-4b4a-9ddd-266ffaba22e2,Majesty,Motorvrachtschip,pcshipbrokers,2095000.0,110.0,9.5,2234.0,1982.0,22900.0,1400.0,Mitsubishi,34.0,400.0,24000.0,,welded,5.6,2975.0,,True,,True,19045.45,937.78,44.0,122,False,
aaf7f288-cedf-4fc8-9a80-ebcf18ce4841,Alcyon,Duw/Sleepboot,gtsschepen,295000.0,21.5,6.38,25.0,1962.0,,910.0,Mitsubishi,,,,,,,,,,,True,13720.93,11800.0,64.0,122,False,
abbbbad8-79dd-4df2-be69-1b1e2b4af702,Isella,Motorvrachtschip,gsk,850000.0,85.0,9.5,1815.0,1970.0,,550.0,Scania,32.0,,,1.0,welded,5.5,1920.0,True,True,2019.0,,10000.0,468.32,56.0,122,False,
acb80bf2-bd54-4eea-92dd-7f02083bd4eb,Yug,Motorvrachtschip,gsk,250000.0,85.0,9.19,1319.0,1929.0,,1269.0,Deutz,30.0,300.0,,1.0,,,1650.0,True,True,,,2941.18,189.54,97.0,122,False,
ad287a68-a690-42a7-9e62-dfe9ec9c49b3,Dakota,Beunschip,pcshipbrokers,1200000.0,85.9,8.45,1498.0,1979.0,22597.0,1015.0,Caterpillar,65.0,400.0,18100.0,,welded,5.0,,,True,2026.0,True,13969.73,801.07,47.0,73,False,
ae01e261-a6b5-4b2b-bd09-ae8aabf6b920,Martha maria,Woonschip,gsk,215000.0,22.38,5.45,10.0,1907.0,,,DAF ,,,,,,,,,,,,9606.79,21500.0,119.0,122,False,
ae147f5d-fdf8-45a0-be2f-c7d02caf4b2f,Ponton se1,Duwbak,gsk,495000.0,45.0,12.37,,1975.0,,,,,,,,,,,,,,,11000.0,,51.0,122,False,
af81cbdb-9e13-4664-ac4f-489702f0f3c6,Dafernya,Beunschip,pcshipbrokers,449000.0,70.1,7.32,1006.0,1966.0,,,,,,,,,,,,,,,6405.14,446.32,60.0,122,False,
affc57d9-188a-48ea-a8ec-dd7c14153f14,Cyrius,Duwbak,gsk,800000.0,79.0,9.6,2293.0,1998.0,,,,35.0,450.0,,1.0,welded,,2450.0,True,True,,,10126.58,348.89,28.0,122,False,
b07e0cb6-32ff-421e-9d9e-78e6c6f3a96a,Mercur,Motorvrachtschip,pcshipbrokers,1995000.0,86.0,11.45,2229.0,2000.0,,860.0,Caterpillar,650.0,707.0,68000.0,,,5.75,2345.0,True,True,,True,23197.67,895.02,26.0,122,False,
b0f54275-c072-4bf0-9c71-a220933b8c0b,Serval,Motorvrachtschip,gsk,125000.0,67.26,8.2,877.0,1958.0,29728.0,540.0,Mitsubischi ,16.4,270.0,,2.0,,4.9,1250.0,,True,,True,1858.46,142.53,68.0,122,False,
b2ec1a23-dace-4307-b95c-1cbdef847235,Sterre der Zee,,gsk,230000.0,58.0,6.6,561.0,1955.0,,,,,,,,,,,,,,,3965.52,409.98,71.0,80,False,
b392f775-3c9c-447a-857e-23fcda99e1d2,Tokaj 4,Motorvrachtschip,pcshipbrokers,1595000.0,109.99,11.07,2321.0,1973.0,32896.0,750.0,Cummins,37.0,,40000.0,,,,2640.0,,,,True,14501.32,687.2,53.0,122,False,
b5bbc3ef-96a5-4d47-9170-b7117fd0e478,Prodigio,Motorvrachtschip,pcshipbrokers,2695000.0,110.0,11.45,3164.0,2004.0,,,,,,,,,,,,,,,24500.0,851.77,22.0,122,False,
b6325b6e-2e79-48d7-beea-d999e6cfbfbd,Hendrik 9,Duw/Sleepboot,pcshipbrokers,350000.0,16.9,4.56,16.0,1976.0,3000.0,480.0,G.M.,28.0,38.0,19500.0,,,,,,True,,True,20710.06,21875.0,50.0,122,False,
b65cb454-8584-47b8-b7d6-d2f627a81f1b,Tarkana,Motorvrachtschip,gtsschepen,325000.0,80.0,8.2,1024.0,1959.0,42982.0,730.0,Caterpillar,35.0,320.0,11000.0,2.0,welded,4.1,,True,True,,True,4062.5,317.38,67.0,122,False,
b7bc00d5-a69a-45bd-9d46-f7e3b4088dbd,Astrid,Motorvrachtschip,gtsschepen,325000.0,79.93,8.23,1126.0,1955.0,19500.0,720.0,Daewoo,13.5,168.0,10600.0,1.0,mixed,4.65,1400.0,True,True,2016.0,True,4066.06,288.63,71.0,122,False,
b7e9f8f9-7bb6-4bb4-a45b-111d2e7053b6,Specter,Motorvrachtschip,gtsschepen,2300000.0,110.0,11.4,3006.0,1993.0,109100.0,1835.0,Caterpillar,60.0,535.0,48000.0,1.0,welded,6.0,3800.0,True,True,,True,20909.09,765.14,33.0,122,False,
b9234b9d-47c1-48c1-a9eb-6421f63f30a2,Silke,Tankschip,rensendriessen,4300000.0,110.0,11.45,2884.0,2008.0,41719.0,,Mitsubishi,,,36000.0,,,,,,,,True,39090.91,1490.98,18.0,122,False,
ba5f2f68-6b24-4175-84de-07825d30e92c,Flottant,Tankschip,gsk,695000.0,67.0,8.26,804.0,1954.0,,,,,,,,,,,,,,,10373.13,864.43,72.0,122,False,
ba7d46cf-9fae-45b3-97d4-89afaa304ed3,Kiya,Motorvrachtschip,gsk,995000.0,85.52,11.04,2037.0,1959.0,,730.0,Caterpillar ,40.0,422.0,,3.0,,,2700.0,,True,2020.0,True,11634.71,488.46,67.0,122,False,
bb6dc5c2-45ee-475f-b211-3eefd6afadb1,Tycho,Motorvrachtschip,gsk,995000.0,84.77,9.32,1292.0,1968.0,,1000.0,MAN,40.0,400.0,,1.0,welded,5.25,1600.0,True,True,,,11737.64,770.12,58.0,122,False,
bc2cf146-b7b5-4d37-becf-a389d9d4303c,Vitesse,Motorvrachtschip,galle,2375000.0,110.0,11.45,3102.772,2002.0,,,,,,,1.0,,,,,,,,21590.91,765.44,24.0,2,False,
bc53ae71-f452-4a3f-a9c3-872ea64f28ce,Serfra,Motorvrachtschip,pcshipbrokers,225000.0,67.0,8.2,850.0,1947.0,,560.0,Deutz,30.0,220.0,15600.0,,,4.25,1200.0,,True,2003.0,True,3358.21,264.71,79.0,122,False,
bcde1fc2-2e9f-43d3-b5b1-84de7680ce75,Anna-Maria,Motorvrachtschip,pcshipbrokers,360000.0,62.5,7.58,780.0,1961.0,19529.0,650.0,Volvo,25.0,210.0,13000.0,,riveted,5.5,1200.0,,True,,True,5760.0,461.54,65.0,122,False,
bd460cf2-91fc-42ef-8b3b-d35651d184b0,Linsi,Beunschip,gtsschepen,900000.0,80.94,8.2,1283.0,1960.0,9150.0,450.0,Scania,27.0,,18000.0,1.0,welded,6.85,800.0,True,,,True,11119.35,701.48,66.0,122,False,
be5c67b3-8c07-4927-8501-35d8457e2d8e,Vera s,Motorvrachtschip,gsk,650000.0,80.0,9.51,1535.0,1971.0,,1410.0,MTU,52.0,260.0,,1.0,,4.5,1600.0,True,True,,True,8125.0,423.45,55.0,122,False,
beb2c0ae-63f9-46c6-ab6d-4e703cfd2ee8,Res & Res II,Koppelverband,gtsschepen,2495000.0,95.0,11.39,2671.0,1987.0,86200.0,1000.0,Caterpillar,60.0,238.0,52000.0,1.0,welded,6.6,2600.0,True,True,2014.0,True,26263.16,934.11,39.0,122,False,
bedfca2d-8e6f-484b-aee8-41686e83fb5f,Festine vere,Motorvrachtschip,gsk,2695000.0,109.74,11.45,3254.88,1998.0,8100.0,1622.0,Caterpillar,65.0,571.0,,1.0,welded,7.2,3450.0,True,True,,True,24558.05,827.99,28.0,122,False,
bf210399-39b4-44f0-83e6-ff954d00a7ed,Avatar,Motorvrachtschip,pcshipbrokers,1795000.0,100.0,11.4,3152.0,1973.0,24000.0,862.0,Caterpillar,77.5,469.1,65000.0,,welded,6.3,3300.0,,True,,True,17950.0,569.48,53.0,2,False,
bf51fbaa-a0ac-4da2-853d-792b1e58385c,Honte,Beunschip,pcshipbrokers,250000.0,65.56,7.52,894.0,1954.0,5332.0,,"Paccar,",65.0,150.0,32000.0,,riveted,5.4,,,True,,True,3813.3,279.64,72.0,122,False,
bf6fa8c4-687b-4c7e-9b7f-1da76b034cf6,Ortelius,,gsk,2375000.0,85.99,10.0,1832.0,2005.0,,,,,,,,,,,,,,,27619.49,1296.4,21.0,31,False,
c07690f6-5781-469a-9a26-c34373ec8940,Rimari,Motorvrachtschip,rensendriessen,4095000.0,135.0,11.45,3104.0,2007.0,52000.0,1278.0,Mitsubishi,50.0,558.0,63000.0,,,,,,True,2023.0,True,30333.33,1319.27,19.0,122,False,
c0d6ff60-a6a4-4fd6-9246-64c29c41fe27,Adeline,Motorvrachtschip,pcshipbrokers,2485000.0,109.84,10.5,2504.0,2001.0,70000.0,1521.0,CAT,60.0,397.0,39840.0,,welded,5.9,3500.0,,True,2016.0,True,22623.82,992.41,25.0,122,False,
c206d6a0-29b2-4efa-8b34-0d4a5e2d895e,Scaldia,Duw/Sleepboot,gtsschepen,335000.0,22.8,5.4,54.0,1947.0,27316.0,750.0,Volvo Penta,20.0,,6100.0,,mixed,5.6,,,,2022.0,True,14692.98,6203.7,79.0,122,False,
c2c0e308-d7ad-498d-90ad-62a088719bf1,Trijari,Tankschip,rensendriessen,3800000.0,109.93,11.44,2876.0,2004.0,,1800.0,ABC,694.0,,51400.0,,,,,,,2018.0,True,34567.45,1321.28,22.0,17,False,
c31d62ff-9279-4be8-b42d-7c51572b72be,Dorothea,Motorvrachtschip,gtsschepen,250000.0,67.0,8.2,1062.0,1928.0,35500.0,650.0,Cummins,40.0,220.0,10000.0,2.0,riveted,5.9,1650.0,False,True,,True,3731.34,235.4,98.0,122,False,
c4406fc3-cb62-40f7-b7a1-dd3bd80ae272,Pertinax,Motorvrachtschip,pcshipbrokers,1275000.0,105.0,9.0,1802.0,1971.0,,,,,,,,,,,,,,,12142.86,707.55,55.0,101,False,
c44ddb46-95e1-4914-8a81-70e96eea6591,Sailing-home,Motorvrachtschip,gsk,325000.0,73.0,8.2,1127.0,1964.0,,750.0,Deutz,25.0,270.0,,2.0,welded,5.45,1600.0,,True,2000.0,True,4452.05,288.38,62.0,122,False,
c4a84439-5db6-40b5-b2d5-9e4624ce08e6,Duwaco 3,Tankschip,rensendriessen,175000.0,47.0,5.08,384.0,1991.0,,283.0,Scania,95.0,,6600.0,,,,,,,,True,3723.4,455.73,35.0,122,False,
c4b17394-b6cc-412d-b696-ece331151de6,Palysando,Motorvrachtschip,gsk,450000.0,79.2,9.5,1300.0,1922.0,17100.0,350.0,Cummins,35.0,320.0,,2.0,,5.4,1850.0,,True,,,5681.82,346.15,104.0,122,False,
c5f5c619-6846-4ece-a4e8-0887975e6d49,Joley,Motorvrachtschip,gtsschepen,169500.0,67.0,8.25,1027.0,1929.0,46000.0,600.0,MTU,30.0,240.0,12000.0,2.0,mixed,6.1,1400.0,False,True,2015.0,True,2529.85,165.04,97.0,3,False,
c61449ab-f272-4538-8689-0d05b4dfd7b8,Aeolus,Motorvrachtschip,gsk,800000.0,84.94,9.48,1375.823,1962.0,,1080.0,Deutz,60.0,320.0,,1.0,welded,,1800.0,True,True,,True,9418.41,581.47,64.0,122,False,
c68d8d01-1c4d-4c24-a511-8276ef2c790c,Senda,Tankschip,rensendriessen,3150000.0,84.94,9.64,1180.0,2006.0,,,Mitsubishi,350.0,,28000.0,,,,,,,,,37085.0,2669.49,20.0,122,False,
c76614d5-771b-447f-974f-d47033795004,Buizerd,Tankschip,gtsschepen,70000.0,22.0,4.18,55.0,1963.0,,100.0,DAF,6.0,,800.0,4.0,welded,3.93,60.0,,,2024.0,True,3181.82,1272.73,63.0,73,False,
c81c1163-5cf2-495a-808c-604df89954e2,Antares,Tankschip,gtsschepen,450000.0,39.76,6.05,264.0,1960.0,,380.0,MAN,159.0,,,6.0,mixed,,331.0,,,,,11317.91,1704.55,66.0,17,False,
c88b9f82-4786-4760-8f72-39517d67022e,Till Benelux,Tankschip,rensendriessen,2500000.0,109.96,11.45,2978.0,2006.0,,450.0,Volvo Penta,120.0,,28000.0,,,,,,,,,22735.54,839.49,20.0,66,False,
c8b8c63e-c08f-44c7-b357-50bc525ffa37,Celeritas,Motorvrachtschip,gsk,95000.0,39.04,5.07,367.0,1969.0,12500.0,360.0,Doosan,15.0,,,1.0,welded,4.0,420.0,,,2015.0,True,2433.4,258.86,57.0,122,False,
c8c7b3c7-8c6d-4736-8b45-c20c0024dc99,Bausyl,Motorvrachtschip,gsk,575000.0,80.0,8.2,1269.0,1954.0,12729.0,750.0,Volvo,27.0,,,1.0,,5.9,1900.0,,True,,,7187.5,453.11,72.0,122,False,
c958314f-2979-4907-b4fa-d6826d42410b,Deo Volente,Motorvrachtschip,gtsschepen,680000.0,80.0,9.3,1196.0,1970.0,13685.0,700.0,Mitsubishi,12.5,200.0,350.0,2.0,welded,5.1,1600.0,False,True,,True,8500.0,568.56,56.0,122,False,
cadc4e78-7846-4cee-bbeb-320cb2677798,THALYS,Tankschip,rensendriessen,12995000.0,135.0,17.58,,,,,,,,,,,,,,,,,96259.26,,,80,False,
cbb0a399-26bf-4109-afc3-9d0f7a4fd53d,Res I & Res II,Koppelverband,pcshipbrokers,2495000.0,176.0,11.39,5200.0,1987.0,91586.0,,Caterpillar,60.0,715.0,52000.0,,,6.6,2600.0,,True,,True,14176.14,479.81,39.0,122,False,
ccb465f4-c545-44d1-8a32-71909507942e,Drakar,Motorvrachtschip,gtsschepen,327500.0,73.0,8.2,1153.0,1963.0,47000.0,900.0,Wartsilla,19.0,300.0,19600.0,1.0,welded,5.15,1500.0,False,True,2020.0,True,4486.3,284.04,63.0,122,False,
ccc88a03-2ede-4c0d-9fd3-e8c90940c50c,Deo Favente,Motorvrachtschip,pcshipbrokers,2649000.0,85.87,11.45,2315.0,2009.0,35650.0,1318.8,Caterpillar,47.5,725.0,35000.0,,welded,6.0,2700.0,,True,,True,30848.96,1144.28,17.0,122,False,
cd7098fe-bdc4-4bbf-bc99-cb1ed95586a3,Baschtel,Duw/Sleepboot,gtsschepen,220000.0,34.5,7.37,,1939.0,58292.0,408.0,Mercedes,75.0,,21400.0,,,7.4,,,,,True,6376.81,,87.0,122,False,
